LABP, phase1, 2022-08-03, 
LIAN, phase1, 2022-08-03, 
CYAD, phase1, 2022-08-05, 
VRDN, phase1, 2022-08-15, 
DCPH, phase1, 2022-09-10, 
BMY, phase1, 2022-09-10, 
EXEL, phase1, 2022-09-10, 
NKTR, phase1, 2022-09-10, 
AMGN, phase1, 2022-09-12, 
GRTS, phase1, 2022-09-12, 
ONTX, phase1, 2022-09-12, 
WVE, phase1, 2022-09-20, 
ADAP, phase1, 2022-09-28, 
BMY, phase1, 2022-09-28, 
ABBV, phase1, 2022-09-29, 
ABBV, phase1, 2022-09-29, 
MGTX, phase1, 2022-10-01, 
BLTE, phase1, 2022-10-01, 
ORMP, phase1, 2022-10-07, 
FOLD, phase1, 2022-10-12, 
CLVS, phase1, 2022-10-17, 
CYTH, phase1, 2022-10-18, 
MORF, phase1, 2022-10-25, 
KURA, phase1, 2022-10-26, 
EPIX, phase1, 2022-10-31, 
ENSC, phase1, 2022-10-31, 
DNLI, phase1, 2022-11-01, 
INBX, phase1, 2022-11-02, 
SNY, phase1, 2022-11-02, 
FATE, phase1, 2022-11-03, 
TERN, phase1, 2022-11-04, 
NXTC, phase1, 2022-11-07, 
CGEN, phase1, 2022-11-07, 
GLTO, phase1, 2022-11-08, 
ADAP, phase1, 2022-11-08, 
ADAP, phase1, 2022-11-08, 
SLS, phase1, 2022-11-10, 
ADAG, phase1, 2022-11-10, 
NRIX, phase1, 2022-11-10, 
CRSP, phase1, 2022-11-10, 
VCNX, phase1, 2022-11-10, 
BMY, phase1, 2022-11-10, 
PHVS, phase1, 2022-11-10, 
IKNA, phase1, 2022-11-10, 
NRIX, phase1, 2022-11-10, 
CVAC, phase1, 2022-11-11, 
ASND, phase1, 2022-11-11, 
SRNE, phase1, 2022-11-13, 
SYRS, phase1, 2022-11-14, 
VRDN, phase1, 2022-11-14, 
INTS, phase1, 2022-11-17, 
BFRI, phase1, 2022-11-21, 
NBRV, phase1, 2022-11-28, 
AZN, phase1, 2022-11-28, 
